video_id,channel_id,channel_title,title,description,published_at,category_id,tags,view_count,like_count,comment_count,duration,definition,caption,video_age_days,duration_seconds,is_short,collection_min_age_days,collection_max_age_days,channel_subscriber_count,channel_total_view_count,channel_video_count,channel_published_at,channel_country,query_used,data_extracted_at
e31VCypDdBk,UCUrYBZGlEOSD1_ds_HcNd6A,Xataka,📱 Ya conocemos todos los detalles del nuevo Xiaomi 17T Pro.,"Cámara Leica, batería de 7.000 mAh y grabación en 4K a 60fps por primera vez en la serie. Te lo contamos todo.

#Xiaomi #Xiaomi17TPro #Leica

Xataka lanza XTRA 💚: https://goo.su/c6qy6Sh
¡Suscríbete a Xataka LIFE! 🩵: https://www.youtube.com/channel/UCFnJZIJfub-61G4F0cWJiuA?sub_confirmation=1

Suscríbete a nuestros canales: https://linktr.ee/xataka

https://www.xataka.com/",2026-05-28T13:05:13Z,28,"['tecnología', 'tech', 'xataka']",6056,228,0,PT1M19S,hd,false,6,79,True,6,30,1800000,576486706,5929,2012-04-16T07:55:35Z,ES,Xataka TV,2026-06-03T13:51:39.837783+00:00
cbexu-rZPpo,UCUrYBZGlEOSD1_ds_HcNd6A,Xataka,✈️ Las ventanas de los aviones son ovaladas por una razón.,"Y detrás hay una tragedia que costó 56 vidas.
#Aviación #Curiosidades #Ciencia

Xataka lanza XTRA 💚: https://goo.su/c6qy6Sh
¡Suscríbete a Xataka LIFE! 🩵: https://www.youtube.com/channel/UCFnJZIJfub-61G4F0cWJiuA?sub_confirmation=1

Suscríbete a nuestros canales: https://linktr.ee/xataka

https://www.xataka.com/",2026-05-28T05:05:26Z,28,"['tecnología', 'tech', 'xataka']",8586,529,3,PT1M5S,hd,false,6,65,True,6,30,1800000,576486706,5929,2012-04-16T07:55:35Z,ES,Xataka TV,2026-06-03T13:51:39.837807+00:00
kohxMniOkiM,UCUrYBZGlEOSD1_ds_HcNd6A,Xataka,¿Cuál tiene mejor ZOOM? | Vivo X300 Ultra vs Oppo Find X9 Ultra,"Hoy comparamos las cámaras del OPPO Find X9 Ultra y el VIVO X300 Ultra, para ver cuál tiene el mejor zoom móvil de 2026. 

🛒 Compra aquí el VIVO X300 Ultra: https://www.amazon.es/vivo-multifocal-fotografía-estabilizador-Profesional/dp/B0GXKJST28/&tag=xtk-vid-21

🛒 Compra aquí el OPPO Find X9 Ultra: https://www.amazon.es/OPPO-Smartphone-Liberado-Hasselblad-Snapdragon/dp/B0GY3V5M7X/&tag=xtk-vid-21

00:00 Intro
00:15 Cam principal y uga
00:55 Zoom 3x/3,5x
02:04 Zoom 10x
02:41 Kit de cámara
04:36 Teleconversor 300/400mm
05:55 Vídeo
6:33 Conclusiones

#zoom #oppo #vivo #cameratest 

Xataka lanza XTRA 💚: https://goo.su/c6qy6Sh
Suscríbete a nuestros canales: https://linktr.ee/xataka

https://www.xataka.com/",2026-05-27T18:15:15Z,28,"['tecnología', 'tech', 'xataka', 'fotografia', 'comparativa fotografica', 'comparativa zoom', 'zoom movil', 'mejor zoom movil', 'oppo', 'vivo', 'oppo find x9 ultra', 'vivo x300 ultra', 'camaras movil', 'mejor camara movil 2026', 'mejor camara', 'mejor movil', 'compartiva', 'x300 ultra', 'movil objetivo', 'objetivo oppo', 'objetivo vivo', 'objetivo camara movil', 'vivo x300 pro', 'vivo x300 ultra camera test', 'vivo x300 ultra camera', 'vivo x300', 'oppo find x9 ultra vs vivo x300 ultra', 'oppo find x9 ultra camera']",6653,252,46,PT7M27S,hd,false,6,447,False,6,30,1800000,576486706,5929,2012-04-16T07:55:35Z,ES,Xataka TV,2026-06-03T13:51:39.837817+00:00
gaxeTAQX63E,UCUrYBZGlEOSD1_ds_HcNd6A,Xataka,🌕 La NASA quiere construir la primera colonia humana en la Luna.,"Y el plan ya ha empezado.
#NASA #Luna #Espacio

Xataka lanza XTRA 💚: https://goo.su/c6qy6Sh

¡Suscríbete a Xataka LIFE! 🩵: https://www.youtube.com/channel/UCFnJZIJfub-61G4F0cWJiuA?sub_confirmation=1

Suscríbete a nuestros canales: https://linktr.ee/xataka

https://www.xataka.com/",2026-05-27T13:12:47Z,28,"['tecnología', 'tech', 'xataka']",17547,624,53,PT1M2S,hd,false,7,62,True,6,30,1800000,576486706,5929,2012-04-16T07:55:35Z,ES,Xataka TV,2026-06-03T13:51:39.837825+00:00
3RE19XTTnPA,UCe1FDuO_eqI4M9U9UyLBOhA,Just Unboxing,Este ROBOT con IA lo hace TODO: NO limpies este verano 💦,"📱 Enlaces de compra: https://www.justunboxing.com
¿Cansado de limpiar y pasar la red cada vez que llega el buen tiempo? 🌊 Hoy ponemos a prueba el gadget definitivo para automatizar tu jardín este verano: el Beatbot Sora 70.
Lo mejor de este bicho es que no solo aspira el fondo con una potencia brutal de 25700 LPH, sino que también limpia las paredes, la línea de flotación y tiene un sistema de chorros (JetPulse) para limpiar las hojas que flotan en la superficie. Es literalmente un 2 en 1 que automatiza por completo el mantenimiento de tu piscina.  
🛒 Enlaces de compra
CUPÓN DESCUENTO: JUSTUNBOXBB (5% en la web oficial)
Web oficial: https://qz-l.com/otvYU9
Amazon: https://amzn.to/49okBHZ

#verano #robotlimpiapiscinas #beatbot

• TikTok: https://www.tiktok.com/@justunboxingyt
• Instagram: https://www.instagram.com/justunboxing
• Facebook: https://www.facebook.com/justunboxing
• Twitter: https://www.twitter.com/justunboxing",2026-05-27T16:00:19Z,28,"['just unboxing', 'gadget verano 2026', 'beatbot sora 70', 'sora 70 beatbot', 'robot piscina ia', 'limpiar piscina automatico', 'hogar inteligente', 'domotica jardin', 'mejores gadgets verano', 'automatizacion exterior', 'robot skimmer superficie', 'beatbot sora 70 español', 'sora 70 review', 'robot piscina cordless', 'mantener piscina sin esfuerzo', 'tecnologia verano', 'robot limpia piscinas', 'robot limpiapiscinas', 'limpiar piscinas', 'como limpiar la piscina', 'como limpiar tu piscina']",1077,62,5,PT8M16S,hd,false,6,496,False,6,30,561000,109492541,1178,2012-08-27T18:47:30Z,ES,Just Unboxing,2026-06-03T13:51:41.977669+00:00
UT5aRQaJCvQ,UCxz7sBKlpcpyCiPwXupRymw,Isa Marcial,REDMAGIC 11S Pro | Vistazo rápido,"🛒 Tienda Oficial: https://fas.st/t/w9zeztL1

Conviértete en miembro de este canal para disfrutar de ventajas:
https://www.youtube.com/channel/UCxz7sBKlpcpyCiPwXupRymw/join

No te pierdas de ningún contenido:
https://isamarcial.com.mx
https://instagram.com/isa_marcial
https://twitter.com/isa_marcial/
https://facebook.com/isaias.marcial
https://twitch.tv/isa_marcial
https://www.tiktok.com/@isa_marcial
http://s.kw.ai/u/@isa_marcial/9LxCxlEH
https://anchor.fm/isamarcial
https://t.me/isa_marcial

Segundo canal: https://www.youtube.com/channel/UCbWK7ENMKOhJDPm0Tew0eOw/featured

Negocios: contacto@isamarcial.com.mx

Disfruta de más contenido:
🎥 El recuento
https://goo.gl/pGcHwN

🎥 La batalla
http://bit.ly/2QjyWwZ

🎥 El test
https://goo.gl/fdPXvT

🎥 Eventos de presentación
https://goo.gl/DAz6N4",2026-05-28T04:00:03Z,28,"['REDMAGIC 11S Pro', 'REDMAGIC', 'unboxing REDMAGIC 11S Pro', 'vistazo REDMAGIC 11S Pro', 'gaming phone', 'celular gamer', 'smartphone gamer', 'potencia gaming', 'Snapdragon', 'rendimiento REDMAGIC', 'diseño gamer', 'RGB', 'gaming móvil', 'tecnología', 'review REDMAGIC', 'primer vistazo', 'teléfono gaming', 'gaming Android', 'celular potente', 'novedades tecnología', 'Isa Marcial', 'celulares', 'Android', 'dispositivos', 'smartphones', 'batería', 'rendimiento', 'análisis', 'smartwatch', 'unboxing', 'review', 'características', 'descripción', 'especificaciones']",46599,3308,70,PT2M2S,hd,false,6,122,True,6,30,4760000,1576408405,8402,2012-12-27T18:58:08Z,MX,Isa Marcial,2026-06-03T13:51:46.676572+00:00
WpipxXRzCH4,UCxz7sBKlpcpyCiPwXupRymw,Isa Marcial,REDMAGIC 11S Pro | Unboxing y vistazo,"🛒 Tienda Oficial: https://fas.st/t/w9zeztL1
⚡️ Compra tu cargador Power Delivery aquí: https://amzn.to/4fWlzvA

Conviértete en miembro de este canal para disfrutar de ventajas:
https://www.youtube.com/channel/UCxz7sBKlpcpyCiPwXupRymw/join

No te pierdas de ningún contenido:
https://isamarcial.com.mx
https://instagram.com/isa_marcial
https://twitter.com/isa_marcial/
https://facebook.com/isaias.marcial
https://twitch.tv/isa_marcial
https://www.tiktok.com/@isa_marcial
http://s.kw.ai/u/@isa_marcial/9LxCxlEH
https://anchor.fm/isamarcial
https://t.me/isa_marcial

Segundo canal: https://www.youtube.com/channel/UCbWK7ENMKOhJDPm0Tew0eOw/featured

Negocios: contacto@isamarcial.com.mx

Disfruta de más contenido:
🎥 El recuento
https://goo.gl/pGcHwN

🎥 La batalla
http://bit.ly/2QjyWwZ

🎥 El test
https://goo.gl/fdPXvT

🎥 Eventos de presentación
https://goo.gl/DAz6N4",2026-05-28T01:30:07Z,28,"['REDMAGIC 11S Pro', 'REDMAGIC', 'unboxing REDMAGIC 11S Pro', 'vistazo REDMAGIC 11S Pro', 'gaming phone', 'celular gamer', 'smartphone gamer', 'potencia gaming', 'Snapdragon', 'rendimiento REDMAGIC', 'diseño gamer', 'RGB', 'gaming móvil', 'tecnología', 'review REDMAGIC', 'primer vistazo', 'teléfono gaming', 'gaming Android', 'celular potente', 'novedades tecnología', 'Isa Marcial', 'celulares', 'Android', 'dispositivos', 'smartphones', 'batería', 'rendimiento', 'análisis', 'smartwatch', 'unboxing', 'review', 'características', 'descripción', 'especificaciones']",44514,2867,141,PT11M50S,hd,false,6,710,False,6,30,4760000,1576408405,8402,2012-12-27T18:58:08Z,MX,Isa Marcial,2026-06-03T13:51:46.676596+00:00
P-0sfhZ5YjE,UCVMpxgVy6eoMD8HrZa68K2w,Carlos Vassan,RedMagic 11S Pro | Unboxing en Español,"Tenemos otra Bestia de Redmagic ahora con su 11s Pro con enfriamiento líquido y un desempeño muuuuuy de fuego 🔥

Checa su página oficial: mx.redmagic.gg

TOP MEJORES TELÉFONOS GAMA MEDIA | Diciembre 2024: https://bit.ly/4gIMv2F
📌 TOP MEJORES TELÉFONOS BARATOS Y BUENOS | Diciembre 2024: https://bit.ly/4fwhIFi
📌 TOP MEJORES TELÉFONOS GAMA ALTA | Diciembre 2024: https://bit.ly/3ZDkZg1
📌 TOP MEJORES TELÉFONOS SAMSUNG | Diciembre 2024: https://bit.ly/3BzyjKc

Únete a nuestro grupo de Telegram en donde publicamos las mejores ofertas de Amazon todos los días 🔥: https://t.me/CarlosVassan

Escuchanos en 🎧
✅ Amazon Music: https://amzn.to/3Wo5kNX
✅  Apple Podcast: https://apple.co/3iNl9A1
✅  Spotify: https://spoti.fi/3iQBsfq

Síguenos redes sociales 📱

TikTok: https://www.tiktok.com/@carlosvassan 
Instagram: https://instagram.com/CarlosVassan
Twitter: https://twitter.com/Carlos_Vassan
Facebook: https://bit.ly/36jeljZ

🌐 No te pierdas las últimas noticias y filtraciones de nuevos equipos: https://carlosvassan.com/



0:00 Intro
0:26 Unboxing
1:35 Algunas Specs
4:57 Precio
5:16 Más Specs
6:04 Cámaras
6:50 Rendimiento 🔥
9:07 Más videos",2026-05-28T02:00:27Z,24,"['Carlos Vassan', 'Carlos Galaxy', 'Galaxy Apps', 'Review', 'Unboxing', '#CarlosVassan']",13606,658,31,PT9M24S,hd,false,6,564,False,6,30,2410000,477724683,3978,2012-07-16T16:16:23Z,MX,Carlos Vassan,2026-06-03T13:51:48.423790+00:00
SajAO20llig,UCVMpxgVy6eoMD8HrZa68K2w,Carlos Vassan,Lo que debes saber para comprarte una laptop 💻,,2026-05-27T18:18:25Z,24,[],12959,1340,17,PT1M52S,hd,false,6,112,True,6,30,2410000,477724683,3978,2012-07-16T16:16:23Z,MX,Carlos Vassan,2026-06-03T13:51:48.423813+00:00
E0eNTFADqIQ,UCVMpxgVy6eoMD8HrZa68K2w,Carlos Vassan,Apple Watch 11 vs Huawei Watch Fit 5 Pro,,2026-05-27T15:00:32Z,24,[],32068,1313,40,PT3M,hd,false,6,180,True,6,30,2410000,477724683,3978,2012-07-16T16:16:23Z,MX,Carlos Vassan,2026-06-03T13:51:48.423823+00:00
I3bR6O_3KLg,UCddiUEpeqJcYeBxX1IVBKvQ,The Verge,How clips ate the internet #Vergecast,"Clips have taken over the internet. The Verge’s Mia Sato joins The Vergecast to break down how they work, why they’re everywhere, and what they’re doing to how we experience social media.

Subscribe: http://goo.gl/G5RXGs
Like The Verge on Facebook: https://goo.gl/2P1aGc
Follow on Twitter: https://goo.gl/XTWX61
Follow on Instagram: https://goo.gl/7ZeLv

Watch The Vergecast on YouTube: https://bit.ly/40RFRkg
The Vergecast Podcast: https://bit.ly/3WQDexZ
Decoder with Nilay Patel: http://apple.co/3v29nDc 
More about our podcasts: https://www.theverge.com/podcasts

Read More: http://www.theverge.com
Community guidelines: http://bit.ly/2D0hlAv
Wallpapers from The Verge: https://bit.ly/2xQXYJr
Shop our Verge merch store here: https://bit.ly/4kPCmEc

Subscribe to The Verge: https://bit.ly/3FT6n5S 

Subscribe to The Vergecast on YouTube, new episodes on Tuesday and Friday: https://bit.ly/3I6nJtz

If you buy something from a Verge link, Vox Media may receive a commission without exerting any influence on editorial content. For more information about our ethics policy, visit: https://bit.ly/3ZWTlLs",2026-05-27T20:53:23Z,28,"['gadgets', 'tech gadgets', 'technology', 'verge', 'the verge', 'tech', 'tech news']",11960,352,7,PT1M15S,hd,false,6,75,True,6,30,3510000,1137679486,6104,2006-08-08T06:46:40Z,US,The Verge,2026-06-03T13:51:50.742587+00:00
kLSBvVEJ31w,UCddiUEpeqJcYeBxX1IVBKvQ,The Verge,You can find the Today I’m Toying With giveaway and official rules at theverge.com/titw,"Want to win robot toys, chargers, gaming gear and more? We’re giving away some of the actual gadgets we’ve shared here on YouTube in our Today I’m Toying With giveaway! The Verge’s strong ethics policy means our journalists don’t get to keep the gadgets or anything else a company sends. Usually we return or donate — but since Today I’m Toying With is all about sharing the joy of gadgets, we thought we’d share some actual gadgets, too! You can find the Today I’m Toying With giveaway and official rules at theverge.com/titw — every few weeks, you can submit your name and email address for a chance to win a random prize pack of items we actually called in for the show.

Subscribe: http://goo.gl/G5RXGs
Like The Verge on Facebook: https://goo.gl/2P1aGc
Follow on Twitter: https://goo.gl/XTWX61
Follow on Instagram: https://goo.gl/7ZeLv

Watch The Vergecast on YouTube: https://bit.ly/40RFRkg
The Vergecast Podcast: https://bit.ly/3WQDexZ
Decoder with Nilay Patel: http://apple.co/3v29nDc 
More about our podcasts: https://www.theverge.com/podcasts

Read More: http://www.theverge.com
Community guidelines: http://bit.ly/2D0hlAv
Wallpapers from The Verge: https://bit.ly/2xQXYJr
Shop our Verge merch store here: https://bit.ly/4kPCmEc

Subscribe to The Verge: https://bit.ly/3FT6n5S 

Subscribe to The Vergecast on YouTube, new episodes on Tuesday and Friday: https://bit.ly/3I6nJtz

If you buy something from a Verge link, Vox Media may receive a commission without exerting any influence on editorial content. For more information about our ethics policy, visit: https://bit.ly/3ZWTlLs",2026-05-27T13:00:08Z,28,"['gadgets', 'tech gadgets', 'technology', 'verge', 'the verge', 'tech', 'tech news']",11939,305,7,PT58S,hd,false,7,58,True,6,30,3510000,1137679486,6104,2006-08-08T06:46:40Z,US,The Verge,2026-06-03T13:51:50.742612+00:00
